Harga_Angka,RAM,Memori_Internal,Layar_Ukuran,Refresh,Baterai,Charger,Kamera_MP,Umur_HP,Chipset_Skor,Brand_ADVAN,Brand_APPLE,Brand_ASUS,Brand_HONOR,Brand_HUAWEI,Brand_INFINIX,Brand_MOTOROLA,Brand_OPPO,Brand_REALME,Brand_SAMSUNG,Brand_TECNO,Brand_VIVO,Brand_XIAOMI,Brand_ZTE
0.38256658595641646,0.23809523809523808,0.0967741935483871,0.5764705882352943,0.48,0.6052631578947368,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4794188861985472,0.23809523809523808,0.22580645161290322,0.5764705882352943,0.48,0.6052631578947368,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6731234866828087,0.6190476190476191,0.4838709677419355,0.5764705882352943,0.48,0.6052631578947368,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8668280871670702,0.6190476190476191,1.0,0.5764705882352943,0.48,0.6052631578947368,0.13043478260869565,0.0358974358974359,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.26150121065375304,0.23809523809523808,0.03225806451612903,0.8117647058823529,0.0,0.8992822966507178,0.13043478260869565,0.0358974358974359,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29782082324455206,0.23809523809523808,0.0967741935483871,0.8117647058823529,0.0,0.8992822966507178,0.13043478260869565,0.0358974358974359,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3946731234866828,0.23809523809523808,0.22580645161290322,0.8117647058823529,0.0,0.8992822966507178,0.13043478260869565,0.0358974358974359,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17675544794188863,0.23809523809523808,0.03225806451612903,0.5764705882352943,0.0,0.5223684210526316,0.13043478260869565,0.0358974358974359,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3099273607748184,0.23809523809523808,0.22580645161290322,0.5764705882352943,0.0,0.5223684210526316,0.13043478260869565,0.0358974358974359,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4067796610169492,0.23809523809523808,0.4838709677419355,0.5764705882352943,0.0,0.5223684210526316,0.13043478260869565,0.0358974358974359,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07990314769975787,0.047619047619047616,0.0,0.5647058823529414,0.0,0.5222488038277512,0.008695652173913049,0.0358974358974359,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14043583535108958,0.047619047619047616,0.0967741935483871,0.5647058823529414,0.0,0.5222488038277512,0.008695652173913049,0.0358974358974359,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.14043583535108958,0.047619047619047616,0.0,0.5647058823529414,0.0,0.5222488038277512,0.008695652173913049,0.0358974358974359,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.21307506053268765,0.047619047619047616,0.0967741935483871,0.5647058823529414,0.0,0.5222488038277512,0.008695652173913049,0.0358974358974359,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18280871670702178,0.14285714285714285,0.03225806451612903,0.0,0.0,0.004665071770334928,0.08695652173913043,0.0358974358974359,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23728813559322032,0.14285714285714285,0.0967741935483871,0.0,0.0,0.004665071770334928,0.08695652173913043,0.0358974358974359,0.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.05569007263922517,0.0,0.0,0.48235294117647065,0.0,0.6360047846889952,0.043478260869565216,0.015384615384615385,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11622276029055689,0.0,0.0967741935483871,0.48235294117647065,0.0,0.6360047846889952,0.043478260869565216,0.015384615384615385,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.11622276029055689,0.0,0.0,0.48235294117647065,0.0,0.6360047846889952,0.043478260869565216,0.015384615384615385,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16464891041162227,0.0,0.0967741935483871,0.48235294117647065,0.0,0.6360047846889952,0.043478260869565216,0.015384615384615385,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.17070217917675545,0.047619047619047616,0.03225806451612903,0.0,0.0,0.0,0.13043478260869565,0.0358974358974359,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04358353510895884,0.14285714285714285,0.0967741935483871,0.060000000000000164,0.48,0.24641148325358853,0.26086956521739135,0.23076923076923075,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07990314769975787,0.23809523809523808,0.22580645161290322,0.07882352941176474,0.48,0.38995215311004783,0.26086956521739135,0.5282051282051282,0.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.07506053268765134,0.23809523809523808,0.03225806451612903,0.635294117647059,0.48,0.6052631578947368,0.26086956521739135,0.015384615384615385,0.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.007263922518159806,0.047619047619047616,0.03225806451612903,0.3058823529411765,0.24,0.45215311004784686,0.043478260869565216,0.015384615384615385,0.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1089588377723971,0.23809523809523808,0.0967741935483871,0.7058823529411764,0.48,0.820574162679426,0.26086956521739135,0.015384615384615385,0.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06779661016949151,0.23809523809523808,0.0967741935483871,0.07058823529411773,0.48,0.23803827751196172,0.26086956521739135,0.23076923076923075,0.2,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
